Dialogue_ID,Utterance_ID,Utterance,Speaker,Emotion
79,25,and the kids are paralyzed in a coma right now.,Robert,sadness
78,24,For tonight- For tonight sir.  Would you need to stay somewhere tonight?,Jennifer,neutral
36,74,What about the business?  What the hell is this?,Patricia,anger
42,18,"Me, too.  Bored stiff.  You want some brandy?",John,neutral
55,51,No.,Patricia,frustration
37,3,"Well, maybe he just wanted to see her again.",John,neutral
77,48,What?  Are you kidding me?,Robert,anger
27,22,"No, thank you.",Mary,neutral
19,6,God I've told this story so many times. Umm.,James,sadness
94,35,The best that we can do for you is give you-,Michael,frustration
85,22,I love you.,Robert,happiness
65,44,About three million dollars.,Robert,neutral
43,17,you need to bring two forms of ID there is nothing we can do about it.,Patricia,frustration
86,53,"We just weren't in the good spot.  This is a much better spot.  You know, I have a good instincts for these things.",Robert,frustration
66,32,"It's those Goddamn newspapers, you know? I mean, it's like every day they come out with this new person that comes along. And the next one's going to be Larry.",Jennifer,anger
72,56,I'm not in the least bit drunk.,Robert,anger
92,31,Yeah?,Linda,excited
97,9,"Okay, sir.  I'd be happy to help you.",Linda,frustration
49,14,"So it's like, yes, rip it open and there it is big - oh, yes.",John,excited
42,83,You're not going like this.,John,anger
18,58,That's not - no.,Mary,neutral
96,131,But that'll fit you  because you're a dork.,Michael,neutral
3,57,"You know, you don't have to take out your frustration on me, you know, just because...",James,frustration
76,38,"No.  I'm not going to...yeah, they'd laugh in my face.",Robert,frustration
73,39,Fine.  Call your supervisor.  Ask supervisor over,Robert,anger
0,22,"Yeah.  We keep it on file, but we need an ID to access that file.",James,frustration
51,11,I could hear him right through the floor in my room.,John,sadness
39,65,About what?,Patricia,neutral
40,32,"Okay, so I'm putting on my jacket, putting out the animals, getting the car out of the garage--",John,neutral
80,35,Man I'm just so happy for you.  I just--,Jennifer,excited
13,43,Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,James,anger
50,59,Well thank you so much. You've been very helpful. I really appreciate it.,Patricia,happiness
91,29,I want you to leave.  I want you to leave the service.,Michael,frustration
58,3,"Oh, um-",Robert,neutral
14,17,But that's...,James,frustration
48,9,"It's going to be so rough, I'm sorry.",Patricia,sadness
20,13,That is incredible. Do you get like a per diem?,Mary,excited
25,97,I'm beginning to think you might be right.  I think this might be the spot after all.,Mary,happiness
59,66,"Well, we- we tell her mommy's going on va- on a trip for for- a while.",Jennifer,sadness
68,71,And I went to work with dad and that rat race again. And I felt what you said-ashamed somehow. Because nobody was changed at all. It seemed to make a sucker out of a lot of guys.,Robert,sadness
45,50,I know.,John,excited
81,60,Sara Brown.,Robert,neutral
61,41,"Yeah, I guess I could.",Jennifer,sadness
89,0,Yes.  The real cause of that rile was Peter Burden.,Robert,neutral
64,30,"Yeah, we're going to celebrate.",Robert,excited
93,3,Well I guess you're not trying hard enough.,Michael,neutral
82,18,No- I don't have a sim card because it's Verizon and you guys don't use sim cards.,Jennifer,frustration
84,16,How do you know why she's waited?  Hmmm?,Robert,neutral
47,58,There's other people waiting-,Patricia,frustration
15,46,I love you.,James,sadness
24,61,We didn't see them the year before either.,Mary,anger
33,12,"'Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.",John,neutral
7,16,You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,James,neutral
3,67,"The bus, I'm riding the bus because I want to.",Mary,anger
23,0,The only one I know still love his parents.,Mary,neutral
73,5,"Sir, you completely filled this out wrong.",Jennifer,frustration
74,68,So I have--you want me to choose between you guys or my career?,Robert,frustration
13,78,Oh.  Yes I am.,Mary,anger
25,32,"Okay, I'm trying to work this backwards",James,frustration
6,7,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",James,excited
94,5,"I-I don't know.  The place where they told me to go.  Look they told me to come talk to you because you guys lost my bag.  Not it's late.  Not it will be here soon, lost it completely.  What are you going to do about that?",Linda,frustration
63,22,"So handsome, so young, so gifted.",Jennifer,sadness
16,51,"Oh, totally. Yeah.",Mary,excited
43,27,I've been waiting for three hours.,John,frustration
71,8,"We're all right, aren't we darling? Whatever happens.",Robert,neutral
27,80,"You...You're an evil minded, self-centered little wench and I never want to see you again.",James,anger
97,30,You're going to fill out a form on your desk,Michael,anger
98,11,I could hear him right through the floor of my room.,Michael,sadness
66,92,"Now, where do I find it?",Robert,neutral
21,68,Are you crazy?,Mary,anger
10,19,"Of course, our flashlight.  What's yours is mine.  Me flashlight es su flashlight.",James,neutral
41,45,"I don't care what you do.  See, you could paint yourself green and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word.  As long as you love me best.",John,neutral
5,12,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.,Mary,sadness
9,64,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them.",James,sadness
54,27,There is no point in coming down here.,Patricia,frustration
34,8,So--,Patricia,excited
42,25,"Well, it's become a habit with you.",Patricia,neutral
4,58,Oh.  My name is Sean. Hi.,James,neutral
22,6,How do you know he's even thinking about it?,James,frustration
11,56,No.,Mary,frustration
82,46,Alright?  Great.  Have a nice evening.,Robert,neutral
64,53,Are you going to come stay in my dorm with me sometime?,Jennifer,excited
93,68,That's important.  That's really important.,Linda,frustration
13,81,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",James,anger
89,64,Shut up.,Jennifer,anger
15,40,Mm hmm.  We'll build a bunker and never come out.,Mary,sadness
45,31,She must have flipped out.,Patricia,excited
50,3,"Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",Patricia,excited
96,10,That's awesome.  Congratulations.,Michael,excited
17,35,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.",James,anger
61,23,Yeah.,Robert,neutral
81,26,I want to talk to a supervisor,Jennifer,anger
88,8,I don't care then.,Robert,excited
57,25,"Well, it's become a habit with you.",Patricia,neutral
32,7,"You know, I mean, there's a lot of things that go on under the plane and sometimes, you know, that kind of things happen.",John,neutral
8,6,[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,James,frustration
3,0,"Have you tried, uh, Craig's List?",James,neutral
7,69,What the hell is this?,Mary,anger
76,19,I don't know astronaut?  I don't know something crazy like that.,Robert,frustration
83,93,No you don't.  I'm a pretty tough guy.,Robert,sadness
24,17,"Gosh, I should have brought it. I can't believe I forgot that.",James,neutral
35,33,"Okay, I can do um- a win- -two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two. And switch around maybe?",Patricia,neutral
23,58,"And I had this idea as I was watching them go down like everything was being destroyed, you know.  But I felt like this one new thing was being made, you know it's kind of like this.  This monument...",James,sadness
56,45,You remember that awful scene we had in Venice?,John,happiness
98,76,Must you be inspired?,Linda,anger
72,0,"As a matter of fact, the real cause of that row was Peter Burden.",Robert,anger
44,31,"Our baby has a dad, alright. Daddy is going to be back soon.",John,sadness
67,21,"Look, it's a nice day. What are we arguing for?",Robert,neutral
62,23,"No, no, no. You don't understand. This is--these are my belongings in the luggage. And I went to Paris.",Jennifer,frustration
95,15,It just doesn't seem fair.,Linda,sadness
85,70,"open that new bank account, drive the new car and see the new refrigerator",Robert,sadness
43,41,"Well, maybe you should",Patricia,frustration
65,17,What?  It's my phone.  You can't even call me on it. I don't have another phone.,Robert,anger
16,27,Yeah.  Make her like open the bank account and stuff too.,James,neutral
99,3,Well maybe- maybe he just wanted to see her again.,Michael,neutral
4,7,"I flew in over three hours ago, I've been in four different lines.",Mary,frustration
11,32,Okay.  I'm trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here.,James,frustration
27,79,"Oh you're cruel you're...you're...I hate you, I hate you. Go away. You're conceited. You're overbearing. You're utterly impossible.",Mary,anger
10,57,Hmm.  We didn't see them the year before either.,Mary,frustration
21,16,I guess he is.,James,sadness
31,1,I'm--every lead that I get ends up just being a dead end.  You know what I mean.  People are sick of me calling--,Patricia,frustration
9,0,You're the only one who still loves his parents.,Mary,neutral
41,34,"Oh, dear, shall we like that?",Patricia,neutral
77,35,"Okay.  We will find your luggage.  Apparently because it somehow...what flight you were taking, you were on Delta?",Jennifer,neutral
55,32,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-",John,neutral
27,42,"You know, it's a pity you didn't have any more brandy. It would have made you just a little less disagreeable.",James,anger
28,44,"All right.  Well, um, you know, I'd love to help you, but--nothing I can do.",John,frustration
2,34,"Uh, I think seven hundred and fifty dollars.",Mary,neutral
10,62,"Just all at once, they turned and they formed this line as long as the California coast.  And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.",James,excited
